"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14300185","JK381137","2026-08-20T22:10:00.000","070XX S PEORIA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","true","true","0733","007","16","68","08B","1171519","1858221","2026","2026-08-28T15:49:37.000","41.766418536","-87.646876661","
,  
(41.766418536, -87.646876661)"
"14300151","JK381125","2026-08-20T22:09:00.000","030XX N NARRAGANSETT AVE","0460","BATTERY","SIMPLE","ALLEY","true","false","2511","025","30","19","08B","1133211","1919736","2026","2026-08-28T15:49:37.000","41.935978351","-87.785854655","
,  
(41.935978351, -87.785854655)"
"14300174","JK381160","2026-08-20T22:00:00.000","031XX W 41ST ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0921","009","12","58","08A","1156067","1877270","2026","2026-08-28T15:49:37.000","41.819016131","-87.703002406","
,  
(41.819016131, -87.703002406)"
"14300241","JK381224","2026-08-20T22:00:00.000","006XX W HARRISON ST","0820","THEFT","$500 AND UNDER","OTHER COMMERCIAL TRANSPORTATION","false","false","0124","001","34","28","06","1172257","1897564","2026","2026-08-28T15:49:37.000","41.874363279","-87.643013039","
,  
(41.874363279, -87.643013039)"
"14300579","JK381675","2026-08-20T22:00:00.000","079XX S MANISTEE AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0422","004","7","46","06","1195889","1852844","2026","2026-08-28T15:49:37.000","41.751095229","-87.557730669","
,  
(41.751095229, -87.557730669)"
"14301837","JK383185","2026-08-20T22:00:00.000","030XX W LYNDALE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1414","014","35","22","08B","1155677","1914932","2026","2026-08-28T15:49:37.000","41.922372433","-87.703419226","
,  
(41.922372433, -87.703419226)"
"14300200","JK381187","2026-08-20T22:00:00.000","069XX S VINCENNES AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false","0731","007","6","69","08B","1176982","1858801","2026","2026-08-28T15:49:37.000","41.767888734","-87.626835373","
,  
(41.767888734, -87.626835373)"
"14300231","JK381147","2026-08-20T22:00:00.000","051XX W NORTH AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","2533","025","37","25","06","1142152","1910158","2026","2026-08-28T15:49:37.000","41.909533936","-87.753233363","
,  
(41.909533936, -87.753233363)"
"14300334","JK381351","2026-08-20T22:00:00.000","015XX E 56TH ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0235","002","5","41","07","1187784","1868176","2026","2026-08-28T15:49:37.000","41.793364184","-87.586943342","
,  
(41.793364184, -87.586943342)"
"14300661","JK381825","2026-08-20T22:00:00.000","111XX S HOMEWOOD AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","2212","022","19","75","08A","1165467","1830696","2026","2026-08-28T15:49:37.000","41.691016103","-87.669837199","
,  
(41.691016103, -87.669837199)"
"14300572","JK381474","2026-08-20T22:00:00.000","057XX S BISHOP ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0713","007","16","67","05","1167644","1866724","2026","2026-08-28T15:49:37.000","41.78983582","-87.660836246","
,  
(41.78983582, -87.660836246)"
"14300354","JK381403","2026-08-20T22:00:00.000","053XX N LOVEJOY AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1622","016","45","11","06","1137730","1935272","2026","2026-08-28T15:49:37.000","41.978530227","-87.768870581","
,  
(41.978530227, -87.768870581)"
"14300337","JK381332","2026-08-20T22:00:00.000","010XX N PAULINA ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1213","012","1","24","07","1164870","1907037","2026","2026-08-28T15:49:37.000","41.900517756","-87.669865771","
,  
(41.900517756, -87.669865771)"
"14300640","JK381171","2026-08-20T22:00:00.000","016XX S MILLARD AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","SIDEWALK","false","true","1014","010","24","29","04A","1152310","1891568","2026","2026-08-28T15:49:37.000","41.858326452","-87.716407895","
,  
(41.858326452, -87.716407895)"
"14300404","JK381481","2026-08-20T22:00:00.000","010XX S LOOMIS ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1231","012","28","28","06","1167200","1895618","2026","2026-08-28T15:49:37.000","41.869133403","-87.661635891","
,  
(41.869133403, -87.661635891)"
"14300330","JK381297","2026-08-20T22:00:00.000","051XX S WHIPPLE ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","true","true","0923","009","14","63","26","1156916","1870305","2026","2026-08-28T15:49:37.000","41.79988612","-87.700076199","
,  
(41.79988612, -87.700076199)"
"14300150","JK381113","2026-08-20T21:58:00.000","072XX S WESTERN AVE","2017","NARCOTICS","MANUFACTURE / DELIVER - CRACK","GAS STATION","true","false","0832","008","18","66","18","1161626","1856687","2026","2026-08-28T15:49:37.000","41.762419957","-87.683180808","
,  
(41.762419957, -87.683180808)"
"14300161","JK381112","2026-08-20T21:46:00.000","017XX W NORTH AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","TAVERN / LIQUOR STORE","true","false","1433","014","1","24","04A","1164319","1910697","2026","2026-08-28T15:49:37.000","41.910572729","-87.671785941","
,  
(41.910572729, -87.671785941)"
"14300275","JK381203","2026-08-20T21:45:00.000","099XX S CALIFORNIA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","2211","022","19","72","08B","1159441","1838396","2026","2026-08-28T15:49:37.000","41.712271535","-87.691689019","
,  
(41.712271535, -87.691689019)"
"14300155","JK381103","2026-08-20T21:43:00.000","040XX W LAWRENCE AVE","0560","ASSAULT","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1712","017","39","14","08A","1148714","1931595","2026","2026-08-28T15:49:37.000","41.968234567","-87.728571616","
,  
(41.968234567, -87.728571616)"
"14300179","JK381105","2026-08-20T21:38:00.000","008XX N WESTERN AVE","0460","BATTERY","SIMPLE","GAS STATION","false","false","1212","012","36","24","08B","1160255","1905486","2026","2026-08-28T15:49:37.000","41.896358373","-87.686859824","
,  
(41.896358373, -87.686859824)"
"14300271","JK381172","2026-08-20T21:30:00.000","015XX E 68TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0332","003","5","43","08B","1187755","1860209","2026","2026-08-28T15:49:37.000","41.771502794","-87.587303147","
,  
(41.771502794, -87.587303147)"
"14300136","JK381116","2026-08-20T21:20:00.000","020XX W JARVIS AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","true","false","2424","024","49","1","04B","1161097","1948779","2026","2026-08-28T15:49:37.000","42.015139187","-87.682559835","
,  
(42.015139187, -87.682559835)"
"14300143","JK381035","2026-08-20T21:20:00.000","073XX S PHILLIPS AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","false","0334","003","7","43","04B","1193921","1856701","2026","2026-08-28T15:49:37.000","41.761727593","-87.564815996","
,  
(41.761727593, -87.564815996)"
"14300157","JK381081","2026-08-20T21:15:00.000","005XX E 76TH ST","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","true","false","0624","006","6","69","26","1181468","1854748","2026","2026-08-28T15:49:37.000","41.75666459","-87.610517116","
,  
(41.75666459, -87.610517116)"
"14300159","JK381110","2026-08-20T21:15:00.000","055XX W FLOURNOY ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","SIDEWALK","true","false","1522","015","29","25","14","1139261","1896402","2026","2026-08-28T15:49:37.000","41.871838914","-87.76418899","
,  
(41.871838914, -87.76418899)"
"14300237","JK381225","2026-08-20T21:09:00.000","075XX S PHILLIPS AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false","0421","004","7","43","26","1193842","1855420","2026","2026-08-28T15:49:37.000","41.758214367","-87.565147459","
,  
(41.758214367, -87.565147459)"
"14300204","JK381088","2026-08-20T21:08:00.000","009XX E 63RD ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0313","003","20","42","15","1183516","1863433","2026","2026-08-28T15:49:37.000","41.780449598","-87.602741291","
,  
(41.780449598, -87.602741291)"
"14300122","JK381100","2026-08-20T21:05:00.000","063XX N FRANCISCO AVE","0560","ASSAULT","SIMPLE","APARTMENT","true","true","2413","024","50","2","08A","1155859","1941891","2026","2026-08-28T15:49:37.000","41.996345906","-87.702020727","
,  
(41.996345906, -87.702020727)"
"14300183","JK381128","2026-08-20T21:00:00.000","036XX W 64TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0823","008","23","65","08B","1153256","1861928","2026","2026-08-28T15:49:37.000","41.776971593","-87.71371998","
,  
(41.776971593, -87.71371998)"
"14302852","JK384673","2026-08-20T21:00:00.000","071XX S CORNELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0324","003","7","43","14","1188468","1858015","2026","2026-08-28T15:49:37.000","41.765465271","-87.584759566","
,  
(41.765465271, -87.584759566)"
"14304292","JK386417","2026-08-20T21:00:00.000","079XX S LANGLEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER (SPECIFY)","false","false","0624","006","6","44","14","1182273","1852491","2026","2026-08-28T15:49:37.000","41.750452545","-87.607636738","
,  
(41.750452545, -87.607636738)"
"14303505","JK385346","2026-08-20T21:00:00.000","024XX N SAWYER AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1413","014","35","22","06","1154067","1915957","2026","2026-08-28T15:49:37.000","41.925217418","-87.709307476","
,  
(41.925217418, -87.709307476)"
"14300113","JK381080","2026-08-20T21:00:00.000","001XX N WABASH AVE","0460","BATTERY","SIMPLE","RESTAURANT","false","false","0111","001","42","32","08B","1176785","1901611","2026","2026-08-28T15:49:37.000","41.885367342","-87.626266013","
,  
(41.885367342, -87.626266013)"
"14300279","JK381201","2026-08-20T20:48:00.000","040XX N SHERIDAN RD","0810","THEFT","OVER $500","STREET","false","false","1915","019","46","3","06","1168871","1927221","2026","2026-08-28T15:49:37.000","41.955817813","-87.654583094","
,  
(41.955817813, -87.654583094)"
"14300148","JK381071","2026-08-20T20:47:00.000","026XX N KEDZIE AVE","0460","BATTERY","SIMPLE","SIDEWALK","true","false","1411","014","35","22","08B","1154409","1917610","2026","2026-08-28T15:49:37.000","41.929746544","-87.708006506","
,  
(41.929746544, -87.708006506)"
"14300131","JK381079","2026-08-20T20:47:00.000","001XX N HAMLIN BLVD","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","PARK PROPERTY","false","false","1122","011","28","27","04B","1151043","1900249","2026","2026-08-28T15:49:37.000","41.882172989","-87.720831253","
,  
(41.882172989, -87.720831253)"
"14300133","JK381075","2026-08-20T20:45:00.000","073XX S PHILLIPS AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","0334","003","7","43","04B","1193921","1856701","2026","2026-08-28T15:49:37.000","41.761727593","-87.564815996","
,  
(41.761727593, -87.564815996)"
"14300242","JK381089","2026-08-20T20:39:00.000","067XX S CLYDE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","true","false","0331","003","5","43","15","1191372","1860713","2026","2026-08-28T15:49:37.000","41.772798947","-87.574028366","
,  
(41.772798947, -87.574028366)"
"14300037","JK381048","2026-08-20T20:39:00.000","051XX N MILWAUKEE AVE","5110","OTHER OFFENSE","GUN OFFENDER - DUTY TO REGISTER","POLICE FACILITY / VEHICLE PARKING LOT","true","false","1623","016","45","11","26","1138424","1933673","2026","2026-08-28T15:49:37.000","41.974129858","-87.766357256","
,  
(41.974129858, -87.766357256)"
"14300199","JK381065","2026-08-20T20:35:00.000","097XX S AVALON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0511","005","8","50","14","1186247","1840751","2026","2026-08-28T15:49:37.000","41.718143835","-87.593444177","
,  
(41.718143835, -87.593444177)"
"14300158","JK381051","2026-08-20T20:35:00.000","002XX E 14TH ST","0650","BURGLARY","HOME INVASION","RESIDENCE","false","false","0132","001","3","33","05","1178222","1893892","2026","2026-08-28T15:49:37.000","41.864153363","-87.621224322","
,  
(41.864153363, -87.621224322)"
"14300127","JK381073","2026-08-20T20:31:00.000","034XX W LYNDALE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1413","014","35","22","08B","1153149","1914745","2026","2026-08-28T15:49:37.000","41.921909871","-87.712712887","
,  
(41.921909871, -87.712712887)"
"14300426","JK381543","2026-08-20T20:30:00.000","046XX N ELSTON AVE","1330","CRIMINAL TRESPASS","TO LAND","APARTMENT","false","false","1722","017","39","14","26","1146584","1930605","2026","2026-08-28T15:49:37.000","41.965558922","-87.73642893","
,  
(41.965558922, -87.73642893)"
"14300345","JK381384","2026-08-20T20:30:00.000","069XX S LAFLIN ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0734","007","17","67","07","1167532","1858759","2026","2026-08-28T15:49:37.000","41.767981266","-87.661475099","
,  
(41.767981266, -87.661475099)"
"14300173","JK381139","2026-08-20T20:30:00.000","007XX W GARFIELD BLVD","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0711","007","16","68","06","1172144","1868263","2026","2026-08-28T15:49:37.000","41.793961228","-87.644290868","
,  
(41.793961228, -87.644290868)"
"14300102","JK381063","2026-08-20T20:30:00.000","046XX N BROADWAY","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1913","019","46","3","14","1167923","1930984","2026","2026-08-28T15:49:37.000","41.966164171","-87.657959103","
,  
(41.966164171, -87.657959103)"
"14300154","JK381074","2026-08-20T20:30:00.000","053XX S WABASH AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0225","002","3","40","15","1177620","1869683","2026","2026-08-28T15:49:37.000","41.797735646","-87.624167857","
,  
(41.797735646, -87.624167857)"
"14299994","JK381024","2026-08-20T20:23:00.000","031XX W HARRISON ST","5132","OTHER OFFENSE","VIOLENT OFFENDER - FAIL TO REGISTER NEW ADDRESS","POLICE FACILITY / VEHICLE PARKING LOT","false","false","1134","011","24","27","26","1155457","1897193","2026","2026-08-28T15:49:37.000","41.873699424","-87.704705156","
,  
(41.873699424, -87.704705156)"
"14300065","JK381025","2026-08-20T20:22:00.000","047XX S OAKLEY AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","VEHICLE NON-COMMERCIAL","true","false","0931","009","15","61","26","1161828","1873361","2026","2026-08-28T15:49:37.000","41.808171451","-87.681977484","
,  
(41.808171451, -87.681977484)"
"14300066","JK381053","2026-08-20T20:22:00.000","016XX W 81ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0614","006","17","71","14","1166630","1850994","2026","2026-08-28T15:49:37.000","41.746692325","-87.665002465","
,  
(41.746692325, -87.665002465)"
"14300119","JK381036","2026-08-20T20:12:00.000","006XX E 95TH ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","true","false","0633","006","8","49","04A","1181987","1842113","2026","2026-08-28T15:49:37.000","41.721980734","-87.609004827","
,  
(41.721980734, -87.609004827)"
"14300189","JK381097","2026-08-20T20:10:00.000","130XX S ELLIS AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","CHA APARTMENT","true","false","0533","005","10","54","04B","1185304","1818858","2026","2026-08-28T15:49:37.000","41.658088764","-87.59758284","
,  
(41.658088764, -87.59758284)"
"14299980","JK381000","2026-08-20T20:05:00.000","011XX S FRANCISCO AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1135","011","28","29","06","1157195","1895040","2026","2026-08-28T15:49:37.000","41.867756268","-87.698382514","
,  
(41.867756268, -87.698382514)"
"14300048","JK381023","2026-08-20T20:01:00.000","063XX S MAY ST","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","0724","007","16","68","18","1169738","1862807","2026","2026-08-28T15:49:37.000","41.779041906","-87.653271762","
,  
(41.779041906, -87.653271762)"
"14300064","JK381026","2026-08-20T20:00:00.000","009XX W 88TH ST","0460","BATTERY","SIMPLE","STREET","false","false","2222","022","21","71","08B","1171679","1846485","2026","2026-08-28T15:49:37.000","41.734209915","-87.646633525","
,  
(41.734209915, -87.646633525)"
"14300645","JK381798","2026-08-20T20:00:00.000","043XX S GREENWOOD AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0222","002","4","39","06","1184319","1876324","2026","2026-08-28T15:49:37.000","41.81580477","-87.599393875","
,  
(41.81580477, -87.599393875)"
"14300278","JK381211","2026-08-20T20:00:00.000","037XX W 57TH PL","0261","CRIMINAL SEXUAL ASSAULT","AGGRAVATED - HANDGUN","SIDEWALK","false","false","0822","008","23","62","02","1152522","1866223","2026","2026-08-28T15:49:37.000","41.788772211","-87.716297846","
,  
(41.788772211, -87.716297846)"
"14300126","JK381042","2026-08-20T20:00:00.000","068XX S PERRY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0722","007","6","69","08B","1176579","1859596","2026","2026-08-28T15:49:37.000","41.770079376","-87.628288655","
,  
(41.770079376, -87.628288655)"
"14300461","JK381375","2026-08-20T20:00:00.000","003XX W CHICAGO AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","1823","018","27","8","05","1173601","1905657","2026","2026-08-28T15:49:37.000","41.896541195","-87.637837697","
,  
(41.896541195, -87.637837697)"
"14301337","JK381463","2026-08-20T20:00:00.000","055XX N HARLEM AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","CTA PARKING LOT / GARAGE / OTHER PROPERTY","false","false","1612","016","41","10","06","1127370","1936569","2026","2026-08-28T15:49:37.000","41.982270338","-87.806941262","
,  
(41.982270338, -87.806941262)"
"14300203","JK381158","2026-08-20T20:00:00.000","045XX S LEAMINGTON AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","true","0814","008","22","56","26","1142788","1874053","2026","2026-08-28T15:49:37.000","41.810445165","-87.751795325","
,  
(41.810445165, -87.751795325)"
"14300517","JK381416","2026-08-20T20:00:00.000","072XX S BENNETT AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0324","003","7","43","14","1189958","1857438","2026","2026-08-28T15:49:37.000","41.763846222","-87.579316872","
,  
(41.763846222, -87.579316872)"
"14300667","JK381815","2026-08-20T20:00:00.000","048XX W ARMITAGE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","2522","025","26","19","14","1143132","1912844","2026","2026-08-28T15:49:37.000","41.916886364","-87.749566061","
,  
(41.916886364, -87.749566061)"
"14300190","JK381217","2026-08-20T20:00:00.000","123XX S PRINCETON AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","0523","005","9","53","08A","1176511","1823173","2026","2026-08-28T15:49:37.000","41.670131284","-87.629629224","
,  
(41.670131284, -87.629629224)"
"14299999","JK381027","2026-08-20T20:00:00.000","009XX W DIVERSEY PKWY","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","SIDEWALK","false","false","1935","019","43","7","11","1169325","1918782","2026","2026-08-28T15:49:37.000","41.932650969","-87.653160276","
,  
(41.932650969, -87.653160276)"
"14300524","JK381360","2026-08-20T20:00:00.000","032XX S UNION AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0915","009","11","60","07","1172162","1883401","2026","2026-08-28T15:49:37.000","41.83550099","-87.643779428","
,  
(41.83550099, -87.643779428)"
"14300049","JK381043","2026-08-20T19:58:00.000","020XX E 76TH ST","5111","OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION","STREET","true","false","0414","004","8","43","26","1191059","1854977","2026","2026-08-28T15:49:37.000","41.75706648","-87.575361007","
,  
(41.75706648, -87.575361007)"
"14300054","JK381032","2026-08-20T19:56:00.000","125XX S MICHIGAN AVE","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST / OBSTRUCT / DISARM OFFICER","STREET","true","false","0532","005","9","53","24","1179150","1821340","2026","2026-08-28T15:49:37.000","41.665041706","-87.62002633","
,  
(41.665041706, -87.62002633)"
"14300106","JK381033","2026-08-20T19:56:00.000","048XX N AUSTIN AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE","false","false","1622","016","45","11","26","1135185","1931858","2026","2026-08-28T15:49:37.000","41.969207536","-87.778311398","
,  
(41.969207536, -87.778311398)"
"14300052","JK381002","2026-08-20T19:55:00.000","002XX W 37TH ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","CHA PARKING LOT / GROUNDS","true","false","0915","009","3","34","15","1175099","1880427","2026","2026-08-28T15:49:37.000","41.827274881","-87.633091661","
,  
(41.827274881, -87.633091661)"
"14300078","JK381040","2026-08-20T19:50:00.000","100XX S WALLACE ST","0890","THEFT","FROM BUILDING","CHURCH / SYNAGOGUE / PLACE OF WORSHIP","false","false","2232","022","9","73","06","1174075","1838219","2026","2026-08-28T15:49:37.000","41.71147407","-87.638100274","
,  
(41.71147407, -87.638100274)"
"14300028","JK381006","2026-08-20T19:48:00.000","069XX S HALSTED ST","0460","BATTERY","SIMPLE","STREET","false","false","0733","007","16","68","08B","1172163","1858942","2026","2026-08-28T15:49:37.000","41.768382919","-87.644495002","
,  
(41.768382919, -87.644495002)"
"14300006","JK380999","2026-08-20T19:45:00.000","042XX S CALIFORNIA AVE","2022","NARCOTICS","POSSESS - COCAINE","STREET","true","false","0921","009","12","58","18","1158399","1876518","2026","2026-08-28T15:49:37.000","41.816905286","-87.694468209","
,  
(41.816905286, -87.694468209)"
"14300518","JK381441","2026-08-20T19:45:00.000","003XX N STATE ST","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","STREET","false","false","1831","018","42","8","14","1176294","1902736","2026","2026-08-28T15:49:37.000","41.88846549","-87.628035079","
,  
(41.88846549, -87.628035079)"
"14300410","JK381369","2026-08-20T19:45:00.000","057XX S INDIANA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0232","002","20","40","07","1178579","1866989","2026","2026-08-28T15:49:37.000","41.790321292","-87.620732972","
,  
(41.790321292, -87.620732972)"
"14300047","JK381016","2026-08-20T19:42:00.000","131XX S LANGLEY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA PARKING LOT / GROUNDS","false","true","0533","005","10","54","08B","1183244","1818421","2026","2026-08-28T15:49:37.000","41.656937576","-87.605134262","
,  
(41.656937576, -87.605134262)"
"14300030","JK380997","2026-08-20T19:33:00.000","043XX N KEDZIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESTAURANT","true","true","1724","017","33","16","08B","1154275","1928582","2026","2026-08-28T15:49:37.000","41.959857174","-87.70820487","
,  
(41.959857174, -87.70820487)"
"14299976","JK380990","2026-08-20T19:30:00.000","053XX S NATOMA AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","0811","008","23","56","05","1132951","1868517","2026","2026-08-28T15:49:37.000","41.795430392","-87.788005922","
,  
(41.795430392, -87.788005922)"
"14301735","JK381700","2026-08-20T19:30:00.000","043XX W 26TH ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1013","010","22","30","06","1147658","1886359","2026","2026-08-28T15:49:37.000","41.844122739","-87.733617374","
,  
(41.844122739, -87.733617374)"
"14300834","JK382004","2026-08-20T19:30:00.000","001XX W WACKER DR","0810","THEFT","OVER $500","LAKEFRONT / WATERFRONT / RIVERBANK","false","false","0122","001","42","32","06","1175372","1902169","2026","2026-08-28T15:49:37.000","41.886930356","-87.63143799","
,  
(41.886930356, -87.63143799)"
"14300338","JK381347","2026-08-20T19:30:00.000","075XX S KINGSTON AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0421","004","7","43","06","1194503","1855465","2026","2026-08-28T15:49:37.000","41.758321628","-87.562723529","
,  
(41.758321628, -87.562723529)"
"14300357","JK380996","2026-08-20T19:29:00.000","027XX W 68TH ST","5000","OTHER OFFENSE","OTHER CRIME AGAINST PERSON","HOSPITAL BUILDING / GROUNDS","false","false","0831","008","16","66","26","1159381","1859440","2026","2026-08-28T15:49:37.000","41.770020864","-87.6913338","
,  
(41.770020864, -87.6913338)"
"14300140","JK381003","2026-08-20T19:22:00.000","047XX S WABASH AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","ALLEY","true","false","0224","002","3","38","15","1177513","1873649","2026","2026-08-28T15:49:37.000","41.808621138","-87.624440288","
,  
(41.808621138, -87.624440288)"
"14300105","JK380993","2026-08-20T19:20:00.000","050XX N ALBANY AVE","0460","BATTERY","SIMPLE","PARK PROPERTY","false","false","1713","017","33","14","08B","1154795","1933407","2026","2026-08-28T15:49:37.000","41.973086837","-87.706163256","
,  
(41.973086837, -87.706163256)"
"14300110","JK380991","2026-08-20T19:17:00.000","059XX S ADA ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SIDEWALK","true","false","0713","007","16","67","24","1168344","1865348","2026","2026-08-28T15:49:37.000","41.786044858","-87.658309163","
,  
(41.786044858, -87.658309163)"
"14300123","JK381041","2026-08-20T19:16:00.000","024XX E 75TH ST","0460","BATTERY","SIMPLE","STREET","false","false","0334","003","7","43","08B","1194221","1855717","2026","2026-08-28T15:49:37.000","41.759020063","-87.563748751","
,  
(41.759020063, -87.563748751)"
"14300022","JK380972","2026-08-20T19:15:00.000","015XX N KINGSBURY ST","1330","CRIMINAL TRESPASS","TO LAND","DEPARTMENT STORE","false","false","1822","018","27","8","26","1169206","1910721","2026","2026-08-28T15:49:37.000","41.910533752","-87.653832316","
,  
(41.910533752, -87.653832316)"
"14300095","JK380983","2026-08-20T19:14:00.000","053XX N BROADWAY","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","GROCERY FOOD STORE","false","false","2013","020","48","77","03","1167348","1935627","2026","2026-08-28T15:49:37.000","41.978917128","-87.659939075","
,  
(41.978917128, -87.659939075)"
"14300100","JK380977","2026-08-20T19:10:00.000","021XX W WASHINGTON BLVD","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE","false","false","1223","012","27","28","08A","1162122","1900665","2026","2026-08-28T15:49:37.000","41.883090343","-87.680137475","
,  
(41.883090343, -87.680137475)"
"14299948","JK380940","2026-08-20T19:05:00.000","039XX W 19TH ST","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1014","010","24","29","18","1150239","1890342","2026","2026-08-28T15:49:37.000","41.855002742","-87.724041772","
,  
(41.855002742, -87.724041772)"
"14299970","JK380938","2026-08-20T19:05:00.000","018XX S BLUE ISLAND AVE","0460","BATTERY","SIMPLE","HOSPITAL BUILDING / GROUNDS","false","false","1233","012","25","31","08B","1167120","1891126","2026","2026-08-28T15:49:37.000","41.85680869","-87.662058535","
,  
(41.85680869, -87.662058535)"
"14300604","JK381711","2026-08-20T19:00:00.000","005XX W 72ND ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","PARK PROPERTY","false","false","0732","007","6","68","14","1174052","1857172","2026","2026-08-28T15:49:37.000","41.763484107","-87.637623404","
,  
(41.763484107, -87.637623404)"
